parameter,time,control_or_change,rainfall,boxcox_streamflow,boxcox_streamflow_residual,boxcox_dot_to_line_residual,streamflow
slope,35,Control,1012.2437667484681,7.731669870001031,-5.307996508000603,-5.307996508000603,54.564393096713346
slope,35,Change,1012.2437667484681,12.82290952446505,-0.2167568535365838,-5.383584745859654,192.69573025598734
slope,36,Control,930.6547274441064,13.802635903362873,2.196680569864311,2.196680569864311,234.47673700910826
slope,36,Change,930.6547274441064,18.53513899342167,6.9291836599231065,2.1789845955395286,528.6062988605216
slope,37,Control,943.5056049304137,10.504555962651072,-1.3272194704682718,-1.3272194704682718,114.98389660753642
slope,37,Change,943.5056049304137,15.245200677585201,3.4134252444658575,-1.402395943560352,306.9792272542723
slope,38,Control,964.3181050873355,9.925145154232876,-2.272354787878271,-2.272354787878271,99.70489413733917
slope,38,Change,964.3181050873355,14.773236279947358,2.5757363378362115,-2.3463624534170933,281.7462285899833
slope,39,Control,861.0905209241012,11.880100327470302,1.4965514843554573,1.4965514843554573,157.6987796664133
slope,39,Change,861.0905209241012,16.218922199677152,5.835373356562307,1.4403991370363034,363.96564935392405
slope,40,Control,995.9968298800796,12.516500477293691,-0.23766906159627688,-0.23766906159627688,180.78118356894547
slope,40,Change,995.9968298800796,17.461861444614804,4.707691905724836,-0.3761721188680056,446.9725208000218
slope,41,Control,1008.9312661654669,10.73738480696429,-2.2440731558964906,-2.2440731558964906,121.56028996800596
slope,41,Change,1008.9312661654669,15.845757654559165,2.8642996916983847,-2.285613143808092,341.3219730135104
slope,42,Control,1153.2067961094249,17.088034349870565,1.5713164734747078,1.5713164734747078,420.7462607782289
slope,42,Change,1153.2067961094249,22.95829430102343,7.441576424627572,1.554930500296912,976.7777501775954
slope,43,Control,946.0748678839997,9.480089552554393,-2.396833864953484,-2.396833864953484,88.97910797503123
slope,43,Change,946.0748678839997,14.415878606326864,2.5389551888189867,-2.2899857640941157,263.6338062806016
slope,44,Control,964.958718491003,12.380736236497526,0.1719792123086208,0.1719792123086208,175.67087083456946
slope,44,Change,964.958718491003,17.263317584784847,5.054560560595942,0.1291905209763371,432.9052743815468
slope,45,Control,810.744805218843,8.132527543964056,-1.366328829850179,-1.366328829850179,61.43649186295931
slope,45,Change,810.744805218843,12.22010470168574,2.721248327871505,-1.4166389507504729,169.75615379194016
slope,46,Control,586.8665427786,5.950617180150678,0.3858276886213794,0.3858276886213794,30.398132610409707
slope,46,Change,586.8665427786,8.769214528936619,3.2044250374073204,0.2097567361979369,73.56313208462558
slope,47,Control,1045.5284251972512,13.00646155303211,-0.6180944478576507,-0.6180944478576507,200.09036854917895
slope,47,Change,1045.5284251972512,17.961197732723456,4.336641731833694,-1.0001519837925734,483.76129514012
slope,48,Control,1007.5683707717349,16.601989224878217,3.644480535046707,3.644480535046707,388.28302629260105
slope,48,Change,1007.5683707717349,21.70491133994429,8.747402650112779,3.6044493463686074,830.0108683792835
slope,49,Control,1028.9074149553246,11.285962931652476,-2.046522882385915,-2.046522882385915,138.08899645671107
slope,49,Change,1028.9074149553246,16.521423921714813,3.1889381076764227,-2.06298156021861,383.07703867695614
slope,50,Control,1025.3781518736325,12.632422299339416,-0.6380460733573372,-0.6380460733573372,185.22621051577835
slope,50,Change,1025.3781518736325,17.871090267684526,4.600621894987773,-0.6332758332723216,476.97149015553856
slope,51,Control,821.95380685533,9.919049454998287,0.2232245964328765,0.2232245964328765,99.55217547891495
slope,51,Change,821.95380685533,14.120766380275299,4.424941521709888,0.2298162457539732,249.30387263747173
slope,52,Control,556.5213144770155,3.106359461408574,-1.9251930986053054,-1.9251930986053054,8.980241483781983
slope,52,Change,556.5213144770155,5.788458508665287,0.7569059486514078,-2.0828065275030587,28.664082205068038
slope,53,Control,1039.8263624659155,11.672826492663173,-1.8515308738993888,-1.8515308738993888,150.65009434414003
slope,53,Change,1039.8263624659155,16.576642424180026,3.052285057617464,-2.2553914661304724,386.6398555059974
slope,54,Control,796.8652025661372,10.447056247560166,1.1920970906535295,1.1920970906535295,113.39898505357365
slope,54,Change,796.8652025661372,14.467244965069773,5.212285808163136,1.14527376762174,266.185598375413
slope,55,Control,855.111581776275,12.030318417380855,1.7518335775161606,1.7518335775161606,162.94924920361342
slope,55,Change,855.111581776275,16.206183314621008,5.927698474756314,1.5632552975212715,363.1758013008785
slope,56,Control,1161.1879832984685,16.214594568837107,0.557628488531261,0.557628488531261,363.6971888904634
slope,56,Change,1161.1879832984685,21.976357302597332,6.319391222291486,0.3919899135061513,860.3866006383223
slope,57,Control,1240.6363830359442,20.294139049673163,3.2410779896630473,3.2410779896630473,684.1138713644865
slope,57,Change,1240.6363830359442,26.714832275937727,9.661771215927612,3.3286721081914408,1524.5115874986286
slope,58,Control,1025.0864733787087,11.938598741492111,-1.326744154998746,-1.326744154998746,159.7291307802422
slope,58,Change,1025.0864733787087,17.365416307305466,4.100073410814609,-1.1323348812355327,440.09985057436023
slope,59,Control,1369.6164613586272,18.207945437525765,-1.1115985274033697,-1.1115985274033697,502.70027094571293
slope,59,Change,1369.6164613586272,25.23284583636452,5.913301871435383,-1.0784251514875578,1287.9866702421516
slope,60,Control,1131.0982287063114,14.135198511236144,-0.9930199106467121,-0.9930199106467121,249.99166869515844
slope,60,Change,1131.0982287063114,20.199349176832147,5.071130754949291,-0.7026192877394806,675.008074140823
slope,61,Control,966.7899101669624,12.87097460835228,0.6300392455922914,0.6300392455922914,194.6132812298964
slope,61,Change,966.7899101669624,17.94343289207876,5.702497529318773,0.7677766351212476,482.4173536624335
slope,62,Control,748.733115585989,10.285644722945872,1.8764793796052164,1.8764793796052164,109.03164959503437
slope,62,Change,748.733115585989,14.087342573210265,5.678177229869609,1.8569483871179777,247.71607295073707
slope,63,Control,963.9412329418215,10.704564606954571,-1.4863128064199227,-1.4863128064199227,120.61772082746731
slope,63,Change,963.9412329418215,15.400502186379775,3.209624773005281,-1.7105495465100624,315.6166156800374
slope,64,Control,1202.7557248384142,17.336977389144817,0.9495684619934472,0.9495684619934472,438.08750460649054
slope,64,Change,1202.7557248384142,23.393947233908374,7.006538306757005,0.8668741795154453,1031.7791747143867
slope,65,Control,1081.8484257612886,13.52087065064395,-0.7419130630488269,-0.7419130630488269,221.86987318102598
slope,65,Change,1081.8484257612886,19.178978432568307,4.916194718875531,-0.6060645861825229,582.2879876116838
slope,66,Control,803.4239343708332,8.749082733423617,-0.621128745443178,-0.621128745443178,73.15603158043587
slope,66,Change,803.4239343708332,12.923407679202375,3.553196200335581,-0.5473075538950312,196.72028235849922
slope,67,Control,716.4711277751037,6.849702121829509,-0.9925443236241227,-0.9925443236241227,41.36773112662216
slope,67,Change,716.4711277751037,10.343162500186752,2.5009160547331204,-1.155569162119134,110.57415794105104
slope,68,Control,1045.2651225814036,11.131814359724906,-2.4881147957992784,-2.4881147957992784,133.29496858360474
slope,68,Change,1045.2651225814036,16.193185780806836,2.573256625282651,-2.762192553612099,362.3711537019093
slope,69,Control,923.726265644266,7.902164035918109,-3.5820419512400354,-3.5820419512400354,57.41762047835799
slope,69,Change,923.726265644266,12.59455305345659,1.110347066298445,-3.604472283558497,183.76579586494321
slope,70,Control,1296.61802780776,15.397080255098885,-2.6397097847242,-2.6397097847242,315.42448769296993
slope,70,Change,1296.61802780776,21.932180075104228,3.8953900352811424,-2.723575498218416,855.3908655435697
slope,71,Control,954.1765582864484,11.942326441854068,-0.07696270404294481,-0.07696270404294481,159.8591278477059
slope,71,Change,954.1765582864484,17.025808495695426,5.006519349798413,0.1362076710441933,416.48791908561907
slope,72,Control,471.40152386299246,5.051866692794273,1.5160687702858486,1.5160687702858486,21.649553261407423
slope,72,Change,471.40152386299246,7.440937228489764,3.9051393059813395,1.5000851969352524,49.93025376819842
slope,73,Control,793.5999333918645,9.023179343088998,-0.1744013654580936,-0.1744013654580936,78.83587869076797
slope,73,Change,793.5999333918645,12.624355924478397,3.426775215931306,-0.6235629517396255,184.91445503039083
slope,74,Control,1335.0551102281283,19.32592990597777,0.6137100528560886,0.6137100528560886,595.0545746547004
slope,74,Change,1335.0551102281283,25.882464856543148,7.170245003421467,0.35500314733312166,1388.236212458098
slope,75,Control,802.8724209775854,8.902784341796039,-0.4577357514406213,-0.4577357514406213,76.30441473211883
slope,75,Change,802.8724209775854,13.218044916251799,3.8575248230151384,-0.2401626659354701,208.858134634315
slope,76,Control,813.3347798939869,6.5084527685991445,-3.035915543195938,-3.035915543195938,36.92472382237549
slope,76,Change,813.3347798939869,10.518467473351013,0.9740991615559302,-3.1770136449371744,115.3696675490486
slope,77,Control,1382.0358813420103,17.552721175492852,-1.9850611673889276,-1.9850611673889276,453.5155744966631
slope,77,Change,1382.0358813420103,24.41427215847702,4.876489815595239,-2.178656122852164,1169.0216466451238
slope,78,Control,717.9719676365571,7.633115258571042,-0.23550446819270743,-0.23550446819270743,52.96116616631079
slope,78,Change,717.9719676365571,11.564186086174562,3.6955663594108126,0.031417206842025536,147.04515397534288
slope,79,Control,1013.7053069241039,13.75855567627875,0.6932066047479388,0.6932066047479388,232.4722196323104
slope,79,Change,1013.7053069241039,18.728989709387857,5.663640637857046,0.4893494909650613,544.3877118977913
slope,80,Control,1286.2344904816712,17.067935460440726,-0.78639144128989,-0.78639144128989,419.3675045015797
slope,80,Change,1286.2344904816712,23.59456644257432,5.740239540843703,-0.8257031721530197,1057.8216625464563
slope,81,Control,1140.3816554979123,14.938630109672197,-0.35271992443988154,-0.35271992443988154,290.41669223544164
slope,81,Change,1140.3816554979123,20.97040314523254,5.679053111120464,-0.14210211315181454,751.5900250520957
slope,82,Control,1005.5214996362992,14.27048278953855,1.3489424329362283,1.3489424329362283,256.5036765220046
slope,82,Change,1005.5214996362992,19.535291758752937,6.613751402150616,1.481250305337312,613.579768880069
slope,83,Control,1162.021625661571,18.019780423632916,2.348165289074977,2.348165289074977,488.2117506997043
slope,83,Change,1162.021625661571,23.960025784960845,8.288410650402906,2.356752404121778,1106.4390139310299
slope,84,Control,765.3947454204358,11.928015298619798,3.2260659867860717,3.2260659867860717,159.36045492275423
slope,84,Change,765.3947454204358,15.9535333934561,7.251584081622374,3.3452737699789257,347.7574537935826
slope,85,Control,1169.3372895714504,15.924642934834676,0.1244744034615124,0.1244744034615124,346.02409358438024
slope,85,Change,1169.3372895714504,21.70391164220249,5.903743110829325,-0.06527207097106924,829.900407848337
slope,86,Control,1235.4274922808302,18.6960288109573,1.734500195364845,1.734500195364845,541.6814007091216
slope,86,Change,1235.4274922808302,25.092957650148,8.131429034555545,1.8249287698584773,1267.0823465596902
slope,87,Control,1018.5685014601842,14.733737347433781,1.5829305259724276,1.5829305259724276,279.7027014891839
slope,87,Change,1018.5685014601842,20.123510954530847,6.972704133069493,1.7735794171480883,667.7841889421989
slope,88,Control,721.2268462136458,6.524746470712982,-1.401069117213936,-1.401069117213936,37.1288884467331
slope,88,Change,721.2268462136458,10.236932798917717,2.3111172109907994,-1.3696527555772668,107.73712911274781
slope,89,Control,1037.9484505405549,16.173478396266177,2.682120352786093,2.682120352786093,361.15349638652987
slope,89,Change,1037.9484505405549,21.23253094191537,7.741172898435288,2.4430858030113924,778.9525606356808
slope,90,Control,1132.4060914854178,12.011509088632852,-3.139691553988067,-3.139691553988067,162.2852163995274
slope,90,Change,1132.4060914854178,17.767794197891963,2.6165935552710433,-3.163834998911561,469.27028703449395
slope,91,Control,802.6221462314209,8.779081146176278,-0.5770410319630148,-0.5770410319630148,73.76323040870213
slope,91,Change,802.6221462314209,12.965025344817594,3.608903166678301,-0.48750631146293344,198.40399804467208
slope,92,Control,826.6084028236746,9.00068143290477,-0.7769356088314812,-0.7769356088314812,78.35843060010865
slope,92,Change,826.6084028236746,13.057700994467734,3.2800839527314825,-0.9388096979884626,202.1895544230978
slope,93,Control,1128.1418621951868,17.219500159096853,2.1432320402784395,2.1432320402784395,429.84300320011243
slope,93,Change,1128.1418621951868,22.79371242152199,7.717444302703578,1.9587907426427549,956.5445504557329
slope,94,Control,1121.8766890838774,11.742115143276717,-3.2240591692903493,-3.2240591692903493,152.98128981494813
slope,94,Change,1121.8766890838774,17.527125854972127,2.5609515424050606,-3.16570934128087,451.6656496242363
slope,95,Control,1248.8175593312646,17.24704558724203,0.05022204502064653,0.05022204502064653,431.76629582031893
slope,95,Change,1248.8175593312646,23.713182489082364,6.516358946860979,0.1414832240286259,1073.4338114208276
slope,96,Control,1031.6632078539149,15.879876884589574,2.498965316935763,2.498965316935763,343.35019431973046
slope,96,Change,1031.6632078539149,21.347506784318604,7.966595216664793,2.700603281524394,791.171518533302
slope,97,Control,913.7593159257539,12.784508173362397,1.4754449016139901,1.4754449016139901,191.17324791343324
slope,97,Change,913.7593159257539,17.491067103920003,6.1820038321715955,1.5180800267990673,449.06844248706466
slope,98,Control,1472.4134667151536,23.564062152195984,2.438133369182413,2.438133369182413,1053.8325564682225
slope,98,Change,1472.4134667151536,30.99798589671209,9.87205711369852,2.3554042401645425,2377.054593219344
slope,99,Control,1174.1045383592607,17.11380658292309,1.229866293759267,1.229866293759267,422.51883962034725
slope,99,Change,1174.1045383592607,23.462733163057514,7.578792873893692,1.5854340634405304,1040.6571486820594
slope,100,Control,717.0547024156057,9.149994132603286,1.2974929101046833,1.2974929101046833,81.56529157749651
slope,100,Change,717.0547024156057,12.994367003123994,5.141865780625391,1.4824005799351045,199.59711188191076
autocorrelation,1,Control,867.8279204205609,13.720504754696208,3.21856397864944,3.21856397864944,230.75155361272198
autocorrelation,1,Change,867.8279204205609,15.236041877055332,4.734101101008564,4.793181958900011,306.47507107435314
autocorrelation,2,Control,1473.8974649224338,21.734998870635945,0.5829927537312116,0.5829927537312116,833.3401761537988
autocorrelation,2,Change,1473.8974649224338,22.64212244673519,1.4901163298304567,1.3307014523720362,938.1697767232467
autocorrelation,3,Control,1249.010871616602,20.078385384274693,2.878164891177441,2.878164891177441,663.5115813728237
autocorrelation,3,Change,1249.010871616602,23.25810857526991,6.05788808217266,5.979547665591635,1014.4028803268334
autocorrelation,4,Control,1227.2521057163892,20.45718056322261,3.6393126906718294,3.6393126906718294,699.9767151464573
autocorrelation,4,Change,1227.2521057163892,24.197635253732294,7.379767381181512,7.309271274876103,1138.8743681746867
autocorrelation,5,Control,1008.3856566279355,12.410539700723374,-0.5613306211182874,-0.5613306211182874,176.78392754115163
autocorrelation,5,Change,1008.3856566279355,16.541359968263333,3.5694896464216708,3.577897662870541,384.3606927537528
autocorrelation,6,Control,1150.621307224815,19.326595062547234,3.8553102982570007,3.8553102982570007,595.1128022046885
autocorrelation,6,Change,1150.621307224815,21.069865731061974,5.59858096677174,5.555711232421103,761.8919608088502
autocorrelation,7,Control,1129.6376820222395,14.057456114634572,-1.045097071699244,-1.045097071699244,246.30232190962758
autocorrelation,7,Change,1129.6376820222395,16.86784069140084,1.7652875050670236,1.7299826329678165,405.81324310836925
autocorrelation,8,Control,1205.9165968899347,14.419086186015566,-2.023866686856511,-2.023866686856511,263.7926499047838
autocorrelation,8,Change,1205.9165968899347,16.055560975410515,-0.387391897461562,-0.45019628301909265,353.9275147996461
autocorrelation,9,Control,676.7958215138258,8.64396401913411,1.498905888015674,1.498905888015674,71.05592343095175
autocorrelation,9,Change,676.7958215138258,9.832683733432743,2.6876256023143075,2.8155759477171305,97.4059668418525
autocorrelation,10,Control,1226.9854166651965,14.80308151002545,-2.0101000095371937,-2.0101000095371937,283.297224234557
autocorrelation,10,Change,1226.9854166651965,13.928839694875787,-2.8843418246868566,-2.9547417862166725,240.28264315424832
autocorrelation,11,Control,1035.5778060815812,14.78713187242738,1.337431619900583,1.337431619900583,282.4676126577181
autocorrelation,11,Change,1035.5778060815812,14.893586120227763,1.4438858677009652,1.4424907703908332,288.03710043127694
autocorrelation,12,Control,856.9322197601022,11.677527095440439,1.3670493701623325,1.3670493701623325,150.80745307545106
autocorrelation,12,Change,856.9322197601022,12.249611569425461,1.9391338441473547,2.0021427399176055,170.83202913997502
autocorrelation,13,Control,784.2771966122829,9.248936374826052,0.2151780473223237,0.2151780473223237,83.74023013102045
autocorrelation,13,Change,784.2771966122829,9.04944982874388,0.01569150124015195,0.10489345167477282,79.39596085048312
autocorrelation,14,Control,1458.4449067494,21.96903869331682,1.0885703161305038,1.0885703161305038,859.5575757075267
autocorrelation,14,Change,1458.4449067494,20.62204902700579,-0.25841935018052453,-0.412263384999374,716.2773304294388
autocorrelation,15,Control,909.721015138703,14.539414620994362,3.301313778621081,3.301313778621081,269.80000415108196
autocorrelation,15,Change,909.721015138703,16.712056198890526,5.473955356517244,5.51793322396885,395.47513477990947
autocorrelation,16,Control,804.5619750888739,9.207692915565442,-0.1825166115742647,-0.1825166115742647,82.82874960153018
autocorrelation,16,Change,804.5619750888739,10.692277787537874,1.3020682603981673,1.3839572916639238,120.26617355753403
autocorrelation,17,Control,962.9343908874013,10.441426627067337,-1.731758206693522,-1.731758206693522,113.24463793198011
autocorrelation,17,Change,962.9343908874013,9.889593334459121,-2.283591499301737,-2.258797726761582,98.81650295415804
autocorrelation,18,Control,820.5351086594251,8.675780789144255,-0.9951142100965757,-0.9951142100965757,71.68705767030985
autocorrelation,18,Change,820.5351086594251,7.541261565217937,-2.129633434022894,-2.0535029194108816,51.49690647867097
autocorrelation,19,Control,1462.3182659625347,19.904474987608474,-1.044057408109584,-1.044057408109584,647.2241780305071
autocorrelation,19,Change,1462.3182659625347,17.92525984851408,-3.0232725472039768,-3.1785129770029457,481.0452374503174
autocorrelation,20,Control,1015.5699714945113,14.969149086296154,1.8710334788227652,1.8710334788227652,292.03675244675037
autocorrelation,20,Change,1015.5699714945113,16.177662051429635,3.0795464439562465,3.085364424040483,361.4117514360761
autocorrelation,21,Control,911.1316049529548,10.948544821217686,-0.31434339717079673,-0.31434339717079673,127.74833868160646
autocorrelation,21,Change,911.1316049529548,12.107862987960605,0.8449747695721221,0.8884441015568996,165.70692744786226
autocorrelation,22,Control,894.8295240034711,6.983251527667369,-3.993170840590576,-3.993170840590576,43.20400742697543
autocorrelation,22,Change,894.8295240034711,6.832362826357706,-4.144059541900239,-4.094713103571635,41.133399080807
autocorrelation,23,Control,907.0558726244268,9.953188244988983,-1.238079783927109,-1.238079783927109,100.40958521326931
autocorrelation,23,Change,907.0558726244268,7.90450639307798,-3.2867616358381113,-3.2418229508058314,57.45753127327007
autocorrelation,24,Control,1151.4858107249074,14.659544976416923,-0.8269311447842611,-0.8269311447842611,275.8923498175493
autocorrelation,24,Change,1151.4858107249074,12.650302161760193,-2.836173959440991,-2.879355358236211,185.91855656000575
autocorrelation,25,Control,1156.7563182511942,11.682944002464243,-3.89614731454021,-3.89614731454021,150.98893366373184
autocorrelation,25,Change,1156.7563182511942,11.198666079746506,-4.380425237257947,-4.425506720668984,135.3595040813596
autocorrelation,26,Control,1120.9219464443656,12.413909670130614,-2.5354875719059393,-2.5354875719059393,176.91009412785104
autocorrelation,26,Change,1120.9219464443656,11.709102583878735,-3.2402946581578185,-3.272457397359112,151.86746689997855
autocorrelation,27,Control,959.9306531522274,13.396778364547734,1.2763762575161905,1.2763762575161905,216.47129611016575
autocorrelation,27,Change,959.9306531522274,12.820026293452704,0.6996241864211612,0.7255008444011111,192.58112633372477
autocorrelation,28,Control,1083.7974977868778,14.762238901042895,0.4652054141766051,0.4652054141766051,281.17621908138364
autocorrelation,28,Change,1083.7974977868778,14.561471219436633,0.2644377325703431,0.2456588265981967,270.9114622152875
autocorrelation,29,Control,1084.1282296638424,16.32149929316515,2.018654070447866,2.018654070447866,370.3696137679817
autocorrelation,29,Change,1084.1282296638424,16.738151490191946,2.4353062674746617,2.4164081284783236,397.1938544802813
autocorrelation,30,Control,1263.9875800739053,15.097774354451488,-2.365622081255381,-2.365622081255381,298.93422321212
autocorrelation,30,Change,1263.9875800739053,16.309751418701275,-1.1536450170055943,-1.237384726385912,369.6322171005482
autocorrelation,31,Control,1367.8264719288456,20.68635419160207,1.3982645450091056,1.3982645450091056,722.7066098469329
autocorrelation,31,Change,1367.8264719288456,21.888495211730522,2.6004055651375566,2.479230622062378,850.4708107772309
autocorrelation,32,Control,1136.6607104872232,14.292722125918868,-0.9332421651657352,-0.9332421651657352,257.5854275708185
autocorrelation,32,Change,1136.6607104872232,17.278487392757263,2.0525231016726604,2.014686338996272,433.9689966127861
autocorrelation,33,Control,867.958041132403,11.698583587084547,1.1943562845229572,1.1943562845229572,151.51375856035736
autocorrelation,33,Change,867.958041132403,13.494526231325093,2.9902989287635027,3.0493328764928336,220.71598076746446
autocorrelation,34,Control,946.8198360513858,13.926349379774216,2.036335121897448,2.036335121897448,240.16711525245697
autocorrelation,34,Change,946.8198360513858,14.321052832740811,2.4310385748640435,2.461641848212599,258.9680911484691
autocorrelation,35,Control,1012.2437667484681,7.731669870001031,-5.307996508000603,-5.307996508000603,54.564393096713346
autocorrelation,35,Change,1012.2437667484681,8.166663564816824,-4.87300281318481,-4.865985694225335,62.04830560764631
autocorrelation,36,Control,930.6547274441064,13.802635903362873,2.196680569864311,2.196680569864311,234.47673700910826
autocorrelation,36,Change,930.6547274441064,12.274671471138863,0.6687161376403008,0.7051471370711191,171.74950048601434
autocorrelation,37,Control,943.5056049304137,10.504555962651072,-1.3272194704682718,-1.3272194704682718,114.98389660753642
autocorrelation,37,Change,943.5056049304137,9.977080760123744,-1.854694672995599,-1.8228965774150616,101.012721414117
autocorrelation,38,Control,964.3181050873355,9.925145154232876,-2.272354787878271,-2.272354787878271,99.70489413733917
autocorrelation,38,Change,964.3181050873355,8.822519200932181,-3.374980741178966,-3.3506858151067984,74.64870168670798
autocorrelation,39,Control,861.0905209241012,11.880100327470302,1.4965514843554573,1.4965514843554573,157.6987796664133
autocorrelation,39,Change,861.0905209241012,10.315990555104566,-0.06755828801027874,-0.00604851239691051,109.84357192958548
autocorrelation,40,Control,995.9968298800796,12.516500477293691,-0.23766906159627688,-0.23766906159627688,180.78118356894547
autocorrelation,40,Change,995.9968298800796,11.356464127212712,-1.397705411677256,-1.384831066512561,140.32128141005091
autocorrelation,41,Control,1008.9312661654669,10.73738480696429,-2.2440731558964906,-2.2440731558964906,121.56028996800596
autocorrelation,41,Change,1008.9312661654669,9.974951747523479,-3.0065062153373017,-2.9982948980266713,100.95887454746996
autocorrelation,42,Control,1153.2067961094249,17.088034349870565,1.5713164734747078,1.5713164734747078,420.7462607782289
autocorrelation,42,Change,1153.2067961094249,15.947133855431625,0.430415979035768,0.38661414324527676,347.37297356662924
autocorrelation,43,Control,946.0748678839997,9.480089552554393,-2.396833864953484,-2.396833864953484,88.97910797503123
autocorrelation,43,Change,946.0748678839997,10.189732543046361,-1.6871908744615158,-1.6563190306675004,106.49308164425165
autocorrelation,44,Control,964.958718491003,12.380736236497526,0.1719792123086208,0.1719792123086208,175.67087083456946
autocorrelation,44,Change,964.958718491003,11.544097764615154,-0.6646592595737513,-0.640595282735017,146.3852575058009
autocorrelation,45,Control,810.744805218843,8.132527543964056,-1.366328829850179,-1.366328829850179,61.43649186295931
autocorrelation,45,Change,810.744805218843,7.481880909003802,-2.0169754648104323,-1.9373154219966562,50.565534882187926
autocorrelation,46,Control,586.8665427786,5.950617180150678,0.3858276886213794,0.3858276886213794,30.398132610409707
autocorrelation,46,Change,586.8665427786,4.029819845302331,-1.5349696462269673,-1.3745986585645333,14.037301682393561
autocorrelation,47,Control,1045.5284251972512,13.00646155303211,-0.6180944478576507,-0.6180944478576507,200.09036854917895
autocorrelation,47,Change,1045.5284251972512,9.7777805658172,-3.846775435072562,-3.851757856412732,96.05857722731106
autocorrelation,48,Control,1007.5683707717349,16.601989224878217,3.644480535046707,3.644480535046707,388.28302629260105
autocorrelation,48,Change,1007.5683707717349,15.003394283849412,2.0458855940179017,2.054588252353602,293.8621342372151
autocorrelation,49,Control,1028.9074149553246,11.285962931652476,-2.046522882385915,-2.046522882385915,138.08899645671107
autocorrelation,49,Change,1028.9074149553246,11.620378147783756,-1.712107666254635,-1.711098003207768,148.90210565889956
autocorrelation,50,Control,1025.3781518736325,12.632422299339416,-0.6380460733573372,-0.6380460733573372,185.22621051577835
autocorrelation,50,Change,1025.3781518736325,12.193553977075299,-1.0769143956214542,-1.074632388601401,168.7921269826966
autocorrelation,51,Control,821.95380685533,9.919049454998287,0.2232245964328765,0.2232245964328765,99.55217547891495
autocorrelation,51,Change,821.95380685533,9.539872031964201,-0.1559528266012098,-0.08033377063014946,90.37046306641565
autocorrelation,52,Control,556.5213144770155,3.106359461408574,-1.9251930986053054,-1.9251930986053054,8.980241483781983
autocorrelation,52,Change,556.5213144770155,1.8875543598157425,-3.143998200198137,-2.9726873739771316,4.462230698300995
autocorrelation,53,Control,1039.8263624659155,11.672826492663173,-1.8515308738993888,-1.8515308738993888,150.65009434414003
autocorrelation,53,Change,1039.8263624659155,7.870939307413434,-5.653418059149128,-5.656344814764469,56.88744254480057
autocorrelation,54,Control,796.8652025661372,10.447056247560166,1.1920970906535295,1.1920970906535295,113.39898505357365
autocorrelation,54,Change,796.8652025661372,8.146559112156583,-1.108400044750054,-1.0237362296539079,61.687463502338794
autocorrelation,55,Control,855.111581776275,12.030318417380855,1.7518335775161606,1.7518335775161606,162.94924920361342
autocorrelation,55,Change,855.111581776275,10.058242027470465,-0.22024281239422905,-0.15657755360641623,103.08047580482518
autocorrelation,56,Control,1161.1879832984685,16.214594568837107,0.557628488531261,0.557628488531261,363.6971888904634
autocorrelation,56,Change,1161.1879832984685,14.90680403110607,-0.7501620491997762,-0.7968412039046644,288.7339581561282
autocorrelation,57,Control,1240.6363830359442,20.294139049673163,3.2410779896630473,3.2410779896630473,684.1138713644865
autocorrelation,57,Change,1240.6363830359442,20.644174089454218,3.5911130294441023,3.5157917219029713,718.4848738452887
autocorrelation,58,Control,1025.0864733787087,11.938598741492111,-1.326744154998746,-1.326744154998746,159.7291307802422
autocorrelation,58,Change,1025.0864733787087,14.389844292346506,1.1245013958556491,1.1268885566617861,262.347028450796
autocorrelation,59,Control,1369.6164613586272,18.207945437525765,-1.1115985274033697,-1.1115985274033697,502.70027094571293
autocorrelation,59,Change,1369.6164613586272,18.993999135077427,-0.3255448298517081,-0.4473650867531269,566.4918249109311
autocorrelation,60,Control,1131.0982287063114,14.135198511236144,-0.9930199106467121,-0.9930199106467121,249.99166869515844
autocorrelation,60,Change,1131.0982287063114,16.128151061933266,0.9999326400504103,0.9641012224010375,358.36373712722593
autocorrelation,61,Control,966.7899101669624,12.87097460835228,0.6300392455922914,0.6300392455922914,194.6132812298964
autocorrelation,61,Change,966.7899101669624,14.13995959214654,1.8990242293865531,1.9224280384682455,250.21885990660343
autocorrelation,62,Control,748.733115585989,10.285644722945872,1.8764793796052164,1.8764793796052164,109.03164959503437
autocorrelation,62,Change,748.733115585989,10.802573625703923,2.393408282363268,2.495424323510134,123.44773022279598
autocorrelation,63,Control,963.9412329418215,10.704564606954571,-1.4863128064199227,-1.4863128064199227,120.61772082746731
autocorrelation,63,Change,963.9412329418215,10.033201027485191,-2.157676385889303,-2.133245592642627,102.439373300278
autocorrelation,64,Control,1202.7557248384142,17.336977389144817,0.9495684619934472,0.9495684619934472,438.08750460649054
autocorrelation,64,Change,1202.7557248384142,16.229287781089056,-0.15812114606231376,-0.2197859972718348,364.6092323169306
autocorrelation,65,Control,1081.8484257612886,13.52087065064395,-0.7419130630488269,-0.7419130630488269,221.86987318102598
autocorrelation,65,Change,1081.8484257612886,14.326116639167601,0.06333292547482472,0.045256684616514775,259.21577334977985
autocorrelation,66,Control,803.4239343708332,8.749082733423617,-0.621128745443178,-0.621128745443178,73.15603158043587
autocorrelation,66,Change,803.4239343708332,9.251383651985112,-0.1188278268816827,-0.03652851754503139,83.7945346047096
autocorrelation,67,Control,716.4711277751037,6.849702121829509,-0.9925443236241227,-0.9925443236241227,41.36773112662216
